"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:05",10,1530,222,1533,222,1636,148,1493,217
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:07",14,770,434,769,434,813,430,676,403
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:09",9,1150,222,1152,223,1178,235,1084,203
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:13",32,770,1070,770,1068,788,1067,671,1025
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:17",12,10,434,11,432,60,421,10,424
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:19",2,770,10,769,12,829,4294967275,687,4294967271
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:21",23,1910,646,1909,644,1951,620,1853,607
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:23",18,10,646,9,646,44,624,6,620
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:24",26,770,858,768,857,801,834,666,795
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:26",18,10,646,9,645,37,626,20,630
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:28",11,1910,222,1910,221,1929,160,1890,210
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:29",24,10,858,11,857,47,816,0,801
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:32",34,1530,1070,1530,1069,1492,1089,1452,1030
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:35",29,1910,858,1910,856,1890,857,1865,831
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:37",33,1150,1070,1148,1068,1147,1088,1072,1034
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:39",21,1150,646,1148,644,1171,658,1101,591
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:41",12,10,434,10,433,25,413,11,416
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:43",3,1150,10,1150,8,4294964020,4294964020,1142,4294967262
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:46",33,1150,1070,1149,1069,1159,1083,1085,1048
"near_chinrest","225","SR Eyelink 1000 Plus","2021-12-01 18:49:47",28,1530,858,1529,858,1503,896,1481,823
