"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:04",20,770,646,769,646,795,585,711,593
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:06",1,390,10,391,9,459,41,385,171
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:07",0,10,10,10,9,459,41,385,171
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:10",23,1910,646,1910,643,2147483647,669,1879,697
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:11",11,1910,222,1910,222,1914,304,1894,292
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:13",20,770,646,770,644,771,625,749,671
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:15",3,1150,10,1152,10,1172,107,1162,18
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:17",16,1530,434,1530,432,1569,542,1513,494
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:18",15,1150,434,1151,435,1176,492,1194,409
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:19",24,10,858,12,857,42,912,5,911
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:21",25,390,858,389,857,355,839,371,816
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:23",18,10,646,10,646,63,755,34,742
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:24",19,390,646,390,648,365,710,386,717
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:27",5,1910,10,1910,11,2147483647,2147483647,1905,180
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:29",1,390,10,389,8,464,11,426,107
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:31",22,1530,646,1529,648,1587,665,1499,680
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:32",22,1530,646,1529,645,1548,660,1533,652
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:34",5,1910,10,1911,8,1743,300,2147483647,97
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:36",18,10,646,10,646,40,686,14,676
"near_chinrest","703","Gazepoint GP3","2021-11-30 12:01:38",9,1150,222,1152,220,1143,338,1129,275
