"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:05:49",5,1910,10,1909,11,1819,120,1845,15
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:05:52",28,1530,858,1529,857,1365,784,1560,749
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:05:54",23,1910,646,1909,646,1773,628,1900,564
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:05:57",30,10,1070,7,1070,4,1044,31,1057
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:05:59",3,1150,10,1149,12,1032,9,1145,22
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:04",25,390,858,388,857,274,818,379,805
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:05",12,10,434,10,434,2147483647,2147483647,2147483647,2147483647
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:08",0,10,10,9,8,2147483647,2147483647,2147483647,2147483647
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:10",28,1530,858,1528,859,1457,862,1581,867
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:12",27,1150,858,1148,857,995,761,1175,813
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:15",33,1150,1070,1148,1070,1029,2147483647,1232,1000
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:18",3,1150,10,1149,10,1047,21,1100,20
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:21",29,1910,858,1908,858,1748,829,2147483647,825
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:24",21,1150,646,1149,645,1025,594,1190,668
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:26",24,10,858,8,858,8,853,139,905
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:28",18,10,646,9,645,0,707,180,765
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:30",15,1150,434,1149,434,1024,357,1148,398
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:32",11,1910,222,1910,222,1757,157,1887,229
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:34",20,770,646,769,647,662,583,767,577
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:37",8,770,222,769,221,627,152,736,189
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:39",17,1910,434,1910,433,1730,456,2147483647,422
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:41",10,1530,222,1528,223,1380,230,1535,181
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:43",19,390,646,388,644,270,488,362,599
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:45",21,1150,646,1148,646,1081,435,1157,489
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:48",9,1150,222,1150,221,1094,182,1109,116
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:51",26,770,858,769,859,694,728,693,775
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:53",26,770,858,769,857,709,741,715,757
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:55",25,390,858,389,858,217,690,364,747
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:06:57",27,1150,858,1148,859,1024,747,1166,765
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:02",7,390,222,390,222,206,177,428,238
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:05",9,1150,222,1150,223,992,186,1132,217
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:08",0,10,10,8,10,2147483647,2147483647,2147483647,2147483647
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:11",19,390,646,390,647,236,599,475,667
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:13",14,770,434,769,434,657,297,681,364
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:18",8,770,222,769,221,589,160,760,217
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:21",6,10,222,9,223,2147483647,2147483647,2147483647,2147483647
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:24",29,1910,858,1909,858,1815,810,2147483647,870
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:27",1,390,10,388,10,218,15,437,130
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:29",7,390,222,389,221,271,170,377,252
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:31",22,1530,646,1528,645,1403,648,1589,634
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:35",13,390,434,390,434,255,313,431,442
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:38",17,1910,434,1908,434,1790,458,1889,408
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:42",18,10,646,10,646,35,541,83,670
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:45",13,390,434,389,433,182,321,409,408
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:47",4,1530,10,1529,10,1408,22,1471,14
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:49",15,1150,434,1150,434,1059,312,1138,398
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:50",20,770,646,769,646,678,567,760,558
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:52",24,10,858,9,857,1,891,126,920
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:55",14,770,434,769,433,688,286,788,401
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:57",33,1150,1070,1148,1069,1041,995,1178,2147483647
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:07:58",2,770,10,769,8,652,16,809,64
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:08:00",11,1910,222,1909,222,1793,199,1873,208
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:08:03",4,1530,10,1529,9,1353,114,1459,56
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:08:05",22,1530,646,1530,646,1409,613,1540,624
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:08:08",35,1910,1070,1910,1070,1715,1017,2147483647,1059
"mid_unrestricted","559","Gazepoint GP3","2021-11-24 16:08:10",10,1530,222,1528,222,1423,211,1545,223
