"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:24",19,390,646,391,645,408,690,413,657
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:26",22,1530,646,1530,645,1471,766,1442,764
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:29",0,10,10,9,11,71,14,27,26
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:31",4,1530,10,1528,8,1539,8,1491,87
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:32",0,10,10,10,8,35,24,76,1
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:34",34,1530,1070,1530,1067,1588,972,1559,1009
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:36",26,770,858,770,856,695,757,733,755
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:37",32,770,1070,769,1070,730,1021,858,968
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:39",24,10,858,8,857,8,909,75,860
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:41",31,390,1070,391,1070,281,1011,372,984
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:43",7,390,222,391,220,421,355,465,342
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:45",27,1150,858,1153,858,1125,785,1155,823
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:46",25,390,858,390,856,333,846,361,840
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:48",27,1150,858,1148,857,1185,775,1121,790
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:50",12,10,434,8,433,15,542,73,578
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:51",13,390,434,389,432,350,358,358,356
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:53",9,1150,222,1151,220,1161,192,1120,128
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:55",21,1150,646,1149,648,1105,567,1150,583
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:57",8,770,222,769,220,794,224,767,220
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:44:59",18,10,646,10,643,52,735,100,689
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:01",4,1530,10,1528,12,1528,47,1518,59
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:03",28,1530,858,1530,857,1536,844,1497,805
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:05",5,1910,10,1911,10,1888,167,1809,136
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:07",12,10,434,11,434,73,444,109,451
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:08",7,390,222,391,223,346,303,437,315
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:10",16,1530,434,1530,434,1486,422,1584,548
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:12",14,770,434,770,434,766,580,826,568
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:14",13,390,434,389,433,389,542,434,498
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:15",26,770,858,769,856,795,751,759,689
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:18",24,10,858,9,857,17,923,48,862
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:19",22,1530,646,1532,646,1487,689,1474,708
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:21",10,1530,222,1530,222,1489,294,1542,358
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:23",32,770,1070,771,1070,667,982,786,1003
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:25",23,1910,646,1911,644,1875,749,1839,775
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:27",28,1530,858,1529,856,1563,877,1457,875
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:28",11,1910,222,1911,221,1889,312,1799,444
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:30",2,770,10,770,9,792,62,787,24
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:32",16,1530,434,1528,432,1547,567,1529,624
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:34",23,1910,646,1909,644,1914,726,1845,800
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:36",15,1150,434,1150,437,1126,431,1152,390
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:37",11,1910,222,1911,224,1903,296,1843,270
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:40",31,390,1070,390,1068,333,981,409,1014
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:41",18,10,646,8,644,54,735,119,692
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:43",2,770,10,768,11,804,62,821,52
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:45",15,1150,434,1151,432,1126,538,1115,569
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:47",19,390,646,391,646,367,650,401,677
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:48",10,1530,222,1530,221,1557,184,1476,209
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:50",17,1910,434,1909,433,1883,422,1839,569
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:52",20,770,646,770,643,747,615,768,665
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:53",14,770,434,770,431,797,464,806,495
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:55",17,1910,434,1909,433,1889,572,1775,612
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:56",1,390,10,391,9,411,82,393,0
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:57",1,390,10,391,9,421,161,393,108
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:45:58",20,770,646,768,645,752,683,770,686
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:02",30,10,1070,11,1068,24,2147483647,26,2147483647
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:04",6,10,222,9,220,93,368,1,309
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:05",29,1910,858,1910,857,1840,902,1769,935
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:08",8,770,222,768,221,809,339,778,346
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:11",21,1150,646,1150,645,1167,616,1094,653
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:13",29,1910,858,1910,855,2147483647,839,1916,927
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:15",30,10,1070,10,1069,11,1079,40,2147483647
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:17",35,1910,1070,1910,1070,2147483647,2147483647,1842,1047
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:19",34,1530,1070,1528,1068,1505,1041,1527,1039
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:21",5,1910,10,1909,8,2147483647,138,1808,157
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:22",3,1150,10,1148,9,1139,42,1117,11
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:24",35,1910,1070,1909,1070,2147483647,2147483647,1785,2147483647
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:25",33,1150,1070,1150,1067,1116,1054,1118,1004
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:28",6,10,222,11,221,37,323,35,239
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:30",3,1150,10,1150,7,1193,79,1110,51
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:32",33,1150,1070,1150,1067,1151,2147483647,1162,1078
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:36",9,1150,222,1150,220,1132,350,1142,358
"mid_chinrest","858","Gazepoint GP3","2023-07-21 15:46:38",25,390,858,391,856,288,771,379,823
