"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:05",27,1150,858,1151,857,1152,885,1140,801
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:08",11,1910,222,1908,220,1893,244,1849,209
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:09",17,1910,434,1912,434,1906,448,1848,436
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:11",34,1530,1070,1531,1071,1529,1095,1483,1036
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:13",32,770,1070,770,1068,775,1125,720,1054
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:15",3,1150,10,1150,7,1168,76,1103,49
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:17",20,770,646,769,644,790,681,739,674
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:19",5,1910,10,1910,7,1896,89,1828,45
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:22",30,10,1070,11,1069,56,1122,26,1121
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:24",20,770,646,769,644,771,689,755,676
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:26",2,770,10,770,8,778,69,761,28
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:27",4,1530,10,1530,9,1537,76,1516,36
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:30",12,10,434,9,435,8,467,8,411
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:32",27,1150,858,1149,857,1143,909,1140,856
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:34",12,10,434,9,433,11,460,20,407
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:36",29,1910,858,1908,857,1883,878,1903,855
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:38",23,1910,646,1909,646,1885,667,1907,668
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:41",14,770,434,769,432,776,495,795,460
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:42",2,770,10,771,8,780,58,774,41
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:44",15,1150,434,1151,432,1154,499,1166,489
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:45",15,1150,434,1150,432,1155,501,1169,492
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:47",33,1150,1070,1149,1070,1144,1138,1135,1088
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:49",0,10,10,8,9,4,47,40,66
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:51",4,1530,10,1529,9,1536,65,1528,43
"near_chinrest","858","SR Eyelink 1000 Plus","2023-07-21 15:49:53",3,1150,10,1148,9,1176,73,1159,59
