"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:31",22,1530,646,1528,644,1601,740,1493,685
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:33",28,1530,858,1531,858,1608,956,1484,944
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:36",0,10,10,8,10,127,4294967273,36,14
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:37",3,1150,10,1149,10,1229,33,1130,4294967275
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:39",13,390,434,391,435,500,496,374,473
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:41",17,1910,434,1909,435,1949,490,1829,426
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:43",3,1150,10,1151,10,1250,18,1132,4294967252
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:44",2,770,10,772,8,829,1,756,0
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:46",10,1530,222,1529,222,1598,297,1473,215
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:48",15,1150,434,1151,436,1263,518,1100,407
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:49",28,1530,858,1530,861,1625,934,1477,897
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:51",10,1530,222,1530,224,1603,319,1481,192
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:53",19,390,646,390,646,486,721,360,641
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:54",21,1150,646,1149,647,1234,725,1106,643
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:56",26,770,858,770,858,812,985,740,881
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:57",0,10,10,10,9,105,14,47,29
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:18:59",2,770,10,768,11,853,36,780,18
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:01",30,10,1070,9,1072,151,1070,4294967288,1040
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:03",33,1150,1070,1148,1069,1208,1114,1173,1097
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:06",21,1150,646,1150,646,1246,751,1094,654
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:08",31,390,1070,389,1070,453,1123,387,1044
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:10",34,1530,1070,1528,1069,1588,1130,1510,1118
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:12",15,1150,434,1149,434,1256,506,1091,425
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:13",16,1530,434,1530,433,1608,500,1491,415
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:16",14,770,434,770,432,887,527,749,471
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:18",5,1910,10,1911,9,1944,21,1857,4
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:21",6,10,222,10,223,105,256,25,195
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:22",4,1530,10,1532,10,1577,45,1509,4294967273
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:24",16,1530,434,1531,435,1573,490,1478,414
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:25",29,1910,858,1908,858,1946,888,1810,875
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:26",26,770,858,768,857,828,986,736,856
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:27",5,1910,10,1910,9,1951,13,1856,4294967286
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:29",33,1150,1070,1148,1072,1230,1102,1170,1079
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:31",22,1530,646,1531,647,1620,711,1475,636
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:32",20,770,646,769,646,884,743,749,651
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:34",32,770,1070,769,1071,855,1105,770,1045
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:36",19,390,646,389,645,475,730,376,653
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:38",17,1910,434,1911,435,1939,472,1831,411
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:40",4,1530,10,1532,11,1599,52,1520,4294967289
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:42",31,390,1070,388,1071,559,1128,361,1018
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:44",8,770,222,768,222,865,274,776,224
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:45",27,1150,858,1148,857,1229,953,1115,867
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:46",27,1150,858,1150,856,1237,929,1108,851
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:47",24,10,858,8,857,170,878,4294967293,859
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:49",8,770,222,770,223,872,302,781,245
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:50",25,390,858,388,859,475,936,349,855
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:53",1,390,10,389,8,488,50,413,47
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:54",9,1150,222,1151,221,1242,303,1139,236
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:56",25,390,858,392,859,508,940,367,862
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:57",18,10,646,10,646,188,686,27,617
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:19:59",23,1910,646,1910,644,1951,695,1826,623
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:20:01",7,390,222,389,221,491,310,414,286
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:20:02",14,770,434,770,436,853,501,768,476
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:20:04",35,1910,1070,1909,1072,1958,1066,1823,1154
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:20:06",32,770,1070,769,1068,895,1099,769,1034
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:20:08",6,10,222,9,222,162,297,40,269
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:20:09",9,1150,222,1151,221,1225,282,1144,247
"mid_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:20:11",7,390,222,390,222,477,312,412,265
