"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:11",20,770,646,769,644,774,520,762,529
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:12",2,770,10,771,12,719,10,815,6
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:15",33,1150,1070,1152,1072,1200,921,1122,1034
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:17",15,1150,434,1150,435,1120,391,1179,411
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:19",19,390,646,388,647,382,507,365,554
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:20",0,10,10,10,8,61,21,57,60
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:22",30,10,1070,11,1072,34,928,6,1018
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:24",28,1530,858,1532,859,1562,782,1513,821
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:26",14,770,434,771,436,754,293,736,346
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:27",0,10,10,8,10,29,6,45,119
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:28",2,770,10,772,8,751,6,757,8
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:31",35,1910,1070,1909,1069,1876,1007,1847,2147483647
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:34",32,770,1070,769,1071,740,911,769,982
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:35",27,1150,858,1150,860,1152,730,1163,756
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:38",30,10,1070,10,1072,24,937,1,1019
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:40",6,10,222,8,224,29,151,40,175
"mid_unrestricted","388","Gazepoint GP3","2023-07-21 14:37:41",5,1910,10,1912,11,1884,92,1886,53
