"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:27",6,10,222,9,221,15,213,4294967284,129
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:30",17,1910,434,1912,433,1879,470,1842,443
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:31",22,1530,646,1531,644,1509,649,1455,635
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:34",30,10,1070,9,1070,4294967287,1054,4294967272,1034
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:36",27,1150,858,1151,856,1126,853,1089,848
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:38",34,1530,1070,1530,1070,1502,1056,1450,1040
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:40",11,1910,222,1910,223,1876,295,1854,243
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:42",10,1530,222,1528,223,1482,277,1463,219
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:44",15,1150,434,1151,434,1147,470,1103,439
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:45",21,1150,646,1150,646,1152,629,1104,642
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:47",13,390,434,389,433,367,449,389,457
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:49",7,390,222,388,220,383,249,311,71
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:51",20,770,646,770,646,759,625,727,647
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:53",7,390,222,390,220,380,248,301,119
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:56",6,10,222,10,219,4294967289,248,4294967275,156
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:54:58",30,10,1070,10,1072,1,1053,4294967267,1056
"mid_chinrest","619","SR Eyelink 1000 Plus","2023-07-21 13:55:01",15,1150,434,1151,435,1140,450,1093,445
