"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:22:55",21,1150,646,1150,646,1174,639,1117,636
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:22:56",20,770,646,768,646,796,638,741,644
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:22:59",12,10,434,8,432,56,434,20,438
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:00",2,770,10,768,10,788,3,778,46
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:02",11,1910,222,1909,221,1913,240,1863,261
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:03",3,1150,10,1151,10,1174,24,1139,9
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:06",18,10,646,10,646,37,618,14,617
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:07",14,770,434,770,431,785,406,743,450
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:09",28,1530,858,1530,856,1529,855,1489,857
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:10",27,1150,858,1150,861,1154,854,1112,835
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:11",27,1150,858,1149,858,1150,855,1099,834
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:12",16,1530,434,1528,432,1525,425,1495,431
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:13",28,1530,858,1528,856,1525,858,1473,863
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:16",26,770,858,771,857,797,867,731,832
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:17",2,770,10,767,10,804,9,772,46
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:19",17,1910,434,1910,434,1892,419,1831,421
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:20",7,390,222,393,222,415,231,384,254
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:23",24,10,858,11,859,39,833,8,857
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:25",0,10,10,8,9,37,4294967290,75,23
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:26",0,10,10,9,10,43,4294967289,69,24
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:28",21,1150,646,1151,647,1144,640,1106,611
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:29",16,1530,434,1531,436,1540,434,1494,430
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:31",22,1530,646,1528,648,1535,606,1470,611
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:32",22,1530,646,1529,646,1534,615,1477,612
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:34",8,770,222,770,221,781,233,764,235
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:36",1,390,10,389,12,413,3,353,4294967224
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:38",11,1910,222,1909,221,1898,247,1837,249
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:39",12,10,434,10,433,40,440,24,429
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:41",17,1910,434,1910,434,1895,431,1845,426
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:42",3,1150,10,1150,9,1153,33,1131,4
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:44",34,1530,1070,1532,1068,1507,1095,1464,1063
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:46",7,390,222,388,222,404,233,396,254
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:48",23,1910,646,1908,646,1909,614,1837,611
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:49",6,10,222,11,222,44,232,6,210
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:50",9,1150,222,1150,222,1143,228,1117,250
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:52",5,1910,10,1911,10,1899,41,1843,4294967288
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:54",15,1150,434,1151,434,1146,417,1101,438
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:56",35,1910,1070,1909,1068,1881,1086,1828,1099
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:23:58",24,10,858,11,856,32,828,11,847
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:00",18,10,646,11,645,38,626,0,619
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:02",9,1150,222,1151,222,1158,229,1118,249
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:04",1,390,10,390,10,426,8,392,4294967281
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:05",6,10,222,10,220,60,227,4294964020,4294964020
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:07",35,1910,1070,1911,1068,1885,1095,1855,1132
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:10",31,390,1070,388,1068,420,1078,358,1062
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:12",19,390,646,389,645,400,629,376,648
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:13",25,390,858,392,857,406,858,366,846
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:14",5,1910,10,1911,9,1907,42,1879,4294967294
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:16",15,1150,434,1150,434,1153,412,1135,445
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:18",30,10,1070,8,1069,38,1036,7,1089
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:20",23,1910,646,1910,644,1920,636,1849,619
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:22",4,1530,10,1529,9,1532,34,1507,14
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:24",10,1530,222,1530,220,1524,244,1496,260
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:26",26,770,858,768,858,788,860,720,847
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:28",30,10,1070,11,1069,28,1060,1,1072
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:29",13,390,434,389,436,394,405,377,457
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:31",31,390,1070,391,1071,409,1077,367,1086
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:34",34,1530,1070,1530,1067,1508,1087,1490,1078
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:36",32,770,1070,770,1068,800,1099,740,1089
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:38",33,1150,1070,1150,1068,1147,1108,1124,1093
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:41",8,770,222,769,220,770,216,735,251
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:43",33,1150,1070,1150,1068,1151,1100,1125,1088
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:45",32,770,1070,771,1069,802,1098,735,1085
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:47",25,390,858,389,857,402,846,354,857
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:50",10,1530,222,1529,224,1522,251,1494,258
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:51",14,770,434,770,433,773,420,746,461
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:53",13,390,434,390,434,399,404,389,465
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:54",4,1530,10,1530,10,1526,32,1525,20
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:56",20,770,646,771,647,775,625,729,648
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:58",29,1910,858,1910,856,1904,865,1880,853
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:24:59",29,1910,858,1911,859,1904,860,1855,855
"mid_chinrest","187","SR Eyelink 1000 Plus","2023-07-18 15:25:00",19,390,646,387,646,384,633,369,649
