"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:39",30,10,1070,9,1068,16,866,4294964020,4294964020
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:42",29,1910,858,1909,858,1909,847,1885,954
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:47",28,1530,858,1531,859,1571,853,1498,885
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:50",17,1910,434,1910,433,1920,453,1901,482
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:52",13,390,434,389,433,437,486,451,506
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:54",32,770,1070,770,1070,820,1043,633,1243
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:56",10,1530,222,1529,223,1567,247,1517,277
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:58",21,1150,646,1150,644,1211,686,1140,665
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:16:59",29,1910,858,1911,857,1917,842,1866,959
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:01",8,770,222,772,221,827,297,795,272
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:02",24,10,858,10,856,43,752,4294966906,1468
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:06",11,1910,222,1911,220,1913,211,1882,304
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:08",14,770,434,770,434,829,490,786,474
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:10",21,1150,646,1151,648,1211,699,1158,651
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:11",1,390,10,390,12,446,1,4294964020,4294964020
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:14",35,1910,1070,1910,1068,1904,1022,1856,1201
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:15",26,770,858,769,858,805,863,716,942
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:17",4,1530,10,1530,8,1571,4,1517,45
"mid_unrestricted","187","SR Eyelink 1000 Plus","2023-07-18 15:17:19",0,10,10,9,9,4294964020,4294964020,1486,4294966331
