"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:01",31,390,1070,392,1070,437,1055,307,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:03",28,1530,858,1528,857,1481,815,1532,920
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:04",21,1150,646,1148,645,1160,557,1182,512
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:05",22,1530,646,1531,644,1546,662,1502,646
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:08",5,1910,10,1910,7,1821,208,2147483647,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:09",0,10,10,8,10,62,21,8,86
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:11",11,1910,222,1912,220,2147483647,184,1829,219
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:15",31,390,1070,390,1073,483,1067,348,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:16",21,1150,646,1152,646,1164,649,1116,575
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:17",15,1150,434,1149,432,1147,396,1137,371
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:18",18,10,646,8,647,53,720,9,730
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:20",26,770,858,768,860,721,900,666,799
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:22",23,1910,646,1912,646,2147483647,2147483647,2147483647,720
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:24",32,770,1070,770,1071,810,1003,715,1045
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:26",14,770,434,770,435,778,292,766,319
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:29",16,1530,434,1531,433,1571,331,1578,406
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:30",26,770,858,771,857,752,890,778,834
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:32",8,770,222,771,224,777,235,726,180
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:34",16,1530,434,1528,436,1553,309,1551,352
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:37",0,10,10,12,12,39,80,9,130
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:39",4,1530,10,1529,10,1568,13,1497,68
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:41",4,1530,10,1528,8,1486,27,2147483647,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:44",30,10,1070,8,1069,127,2147483647,39,1079
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:46",22,1530,646,1530,644,1497,640,1553,615
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:49",34,1530,1070,1532,1071,1517,989,2147483647,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:51",17,1910,434,1909,435,1854,445,2147483647,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:53",11,1910,222,1910,224,2147483647,2147483647,1843,284
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:55",13,390,434,388,435,376,303,301,413
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:56",8,770,222,768,222,731,37,726,9
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:44:59",34,1530,1070,1531,1070,1488,995,2147483647,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:01",30,10,1070,11,1071,86,2147483647,7,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:03",5,1910,10,1911,10,1531,560,1533,620
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:05",27,1150,858,1149,858,1150,757,1141,804
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:06",27,1150,858,1150,857,1174,745,1253,788
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:07",14,770,434,770,434,742,390,781,262
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:09",3,1150,10,1148,9,1096,48,1111,27
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:11",18,10,646,9,644,156,720,93,786
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:16",6,10,222,9,222,40,236,36,230
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:19",9,1150,222,1150,222,1156,141,1204,256
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:21",17,1910,434,1908,433,2147483647,2147483647,2147483647,2147483647
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:23",32,770,1070,769,1068,796,982,717,997
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:25",1,390,10,389,8,381,26,407,26
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:26",10,1530,222,1528,222,1424,272,1460,366
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:28",6,10,222,10,222,98,267,47,216
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:30",2,770,10,768,11,779,15,773,91
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:31",13,390,434,390,433,379,431,380,468
"far_chinrest","874","Gazepoint GP3","2022-08-26 14:45:32",29,1910,858,1908,860,602,901,2147483647,942
