"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:43:58",11,1910,222,1911,221,1899,269,1859,220
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:00",5,1910,10,1909,8,1900,94,1837,4294967294
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:02",26,770,858,769,857,827,901,714,865
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:04",34,1530,1070,1531,1069,1563,1046,1443,1026
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:06",14,770,434,767,434,829,498,693,431
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:08",19,390,646,389,646,438,682,339,616
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:10",20,770,646,769,647,834,713,683,652
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:11",15,1150,434,1150,432,1238,475,1051,467
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:13",31,390,1070,389,1069,460,1068,326,1054
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:15",4,1530,10,1529,10,1552,68,1460,4294967291
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:16",16,1530,434,1531,433,1601,457,1467,464
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:18",13,390,434,390,435,427,458,345,423
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:19",8,770,222,769,223,816,236,704,214
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:20",9,1150,222,1151,222,1210,238,1070,221
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:22",35,1910,1070,1910,1070,1942,1013,1796,986
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:23",17,1910,434,1909,434,1932,449,1840,425
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:26",29,1910,858,1910,858,1966,830,1803,810
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:27",33,1150,1070,1153,1070,1190,1050,1092,1024
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:29",25,390,858,390,858,451,854,341,834
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:31",34,1530,1070,1531,1071,1580,1045,1490,1023
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:33",8,770,222,771,223,839,239,716,219
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:34",1,390,10,390,10,455,37,357,19
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:37",31,390,1070,391,1070,458,1056,345,1026
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:39",22,1530,646,1530,647,1614,652,1484,653
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:40",28,1530,858,1529,857,1620,836,1497,833
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:41",32,770,1070,771,1071,821,1049,738,1047
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:43",7,390,222,392,223,453,262,351,245
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:45",21,1150,646,1150,647,1229,659,1124,670
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:46",4,1530,10,1532,8,1548,58,1473,3
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:48",7,390,222,390,220,456,258,347,243
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:50",33,1150,1070,1149,1069,1196,1061,1104,1050
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:53",11,1910,222,1910,221,1940,280,1868,213
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:54",1,390,10,389,11,466,55,369,42
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:56",17,1910,434,1910,433,1944,442,1829,466
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:58",32,770,1070,771,1071,835,1055,744,1051
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:44:59",16,1530,434,1531,432,1610,459,1479,461
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:00",26,770,858,769,857,842,858,715,826
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:02",35,1910,1070,1911,1068,1959,1022,1783,1002
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:03",12,10,434,8,433,114,467,23,444
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:05",10,1530,222,1531,223,1600,259,1487,219
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:06",15,1150,434,1151,435,1250,445,1110,428
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:07",23,1910,646,1913,646,1969,653,1846,662
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:10",28,1530,858,1532,860,1623,855,1489,838
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:11",22,1530,646,1530,646,1626,657,1493,663
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:13",0,10,10,9,11,136,39,4294967288,47
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:14",5,1910,10,1908,10,1911,77,1870,0
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:16",9,1150,222,1149,222,1196,258,1109,224
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:19",19,390,646,390,647,448,647,387,626
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:20",2,770,10,770,11,811,4,724,19
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:22",20,770,646,770,647,806,657,733,633
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:24",23,1910,646,1910,645,1950,635,1904,638
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:25",10,1530,222,1530,220,1579,262,1529,199
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:27",0,10,10,11,9,87,36,11,35
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:28",18,10,646,9,646,52,640,50,618
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:32",30,10,1070,11,1071,88,1042,35,1064
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:34",29,1910,858,1911,858,1971,846,1838,852
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:35",13,390,434,388,434,431,462,368,441
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:37",14,770,434,771,434,826,451,730,440
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:38",30,10,1070,12,1068,91,1031,26,1061
"far_chinrest","744","SR Eyelink 1000 Plus","2022-03-24 14:45:40",18,10,646,10,645,60,643,50,638
