"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X-Right","Actual-Y-Right","Actual-X-Left","Actual-Y-Left"
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:37",6,10,222,8,220,94,217,78,234
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:38",7,390,222,390,221,449,226,405,217
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:46",35,1910,1070,1910,1069,1877,1104,4294964020,4294964020
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:48",32,770,1070,770,1067,837,1055,1058,686
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:52",11,1910,222,1909,221,1931,246,1848,237
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:54",13,390,434,388,433,451,423,400,421
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:56",1,390,10,389,9,443,19,411,19
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:43:58",6,10,222,8,221,76,203,38,224
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:00",25,390,858,389,856,469,823,400,853
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:02",27,1150,858,1150,857,1181,788,1139,837
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:03",2,770,10,769,9,806,16,764,17
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:05",19,390,646,390,646,457,608,381,645
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:07",24,10,858,9,858,82,833,35,857
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:10",7,390,222,389,221,437,202,395,231
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:12",16,1530,434,1529,433,1582,428,1525,451
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:14",18,10,646,10,645,97,640,24,648
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:16",4,1530,10,1529,8,1546,31,1491,30
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:18",17,1910,434,1909,433,1952,445,1868,446
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:20",9,1150,222,1150,222,1209,237,1121,193
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:21",9,1150,222,1149,220,1225,222,1119,180
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:23",18,10,646,11,645,82,618,21,637
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:24",24,10,858,8,858,72,837,24,840
"mid_unrestricted","682","SR Eyelink 1000 Plus","2022-04-05 16:44:26",3,1150,10,1149,10,1180,21,1124,4294967290
